id,name,alias,type,x,y,height
69127,IN-0773,,node other,4454613.764224,3444791.868133,0
69128,IN-0088,,node other,4456003.798373,3446727.918509,0
69129,IN-1734,,node other,4457348.212413,3448434.523994,0
69130,IN-0090,,node other,4578033.782796,3157784.441014,0
69131,IN-1939,,node other,4578176.50423,3158004.390747,0
69132,IN-0584,,node other,4641347.660111,3208750.88257,0
69133,GS-6893,DSO_0121,node other,4634877.145938,3186918.136834,0
69134,GS-6894,DSO_0117,node other,4635352.176567,3190450.083003,0
69135,IN-0089,,node other,4571469.040604,3153587.996046,0
69136,IN-1936,,node other,4570921.760736,3153406.016958,0
69137,IN-1998,,node other,4578641.447427,3158281.951895,0
69138,IN-0535,,node other,4577914.711122,3157844.696894,0
69139,GS-6515,DSO_0126,node other,4471173.000532,3415681.270502,0
69140,IN-0890,,node other,4465317.144968,3443882.8525,0
69141,GS-6512,DSO_0911,node other,4470745.092767,3447775.895904,0
69142,IN-0082,,node other,4565714.11599,3250657.371724,0
69143,GS-6668,DSO_0104,node other,4565280.766346,3245071.081714,0
69144,IN-0568,,node other,4635157.595269,3236390.404381,0
69145,GS-6670,DSO_0105,node other,4561173.212254,3250703.207631,0
69146,IN-0729,,node other,4565462.780549,3244606.028846,0
69147,GS-6451,IND_0262,node other,4636385.579154,3237391.676573,0
69148,GS-6903,DSO_0909,node other,4634795.114425,3234438.808497,0
69149,GS-6450,IND_0261,node other,4635988.333956,3237671.97413,0
69150,IN-0730,,node other,4568301.577469,3237353.107295,0
69151,IN-0084,,node other,4410309.733157,3391549.305897,0
69152,IN-0893,,node other,4410724.692906,3391270.549645,0
69153,IN-0083,,node other,4409324.020934,3392211.349285,0
69154,IN-0812,,node other,4561174.538677,3250702.603342,0
69155,GS-6669,DSO_0955,node other,4554370.178392,3249188.343232,0
69156,GS-2331,DSO_0108,node other,4210444.388133,2934465.919442,0
69157,GS-3230,DSO_0106,node other,4212788.175605,2941865.263919,0
69158,GS-3186,DSO_0107,node other,4217116.825209,2935406.847616,0
69159,IN-1735,,node other,4412128.082158,3383418.733735,0
69160,GS-2330,DSO_0119,node other,4212780.607516,2942097.550415,0
69161,GS-3443,IND_0137,node other,4223702.639374,2939004.181034,0
69162,IN-0894,,node other,4409756.996994,3395015.784601,0
69163,GS-4570,DSO_0690,node other,4448424.159749,2933607.247184,0
69164,GS-3225,DSO_0432,node other,4216233.57905,2911329.342436,0
69165,IN-0192,,node other,4448252.257854,2980685.756607,0
69166,GS-4533,DSO_0109,node other,4439958.718776,2971199.433954,0
69167,IN-0077,,node other,4554630.334079,3142126.89225,0
69168,GS-4392,DSO_0692,node other,4437725.60718,2985906.637367,0
69169,GS-6829,DSO_0110,node other,4561803.541402,3148777.057266,0
69170,IN-0078,,node other,4557972.428752,3138546.78635,0
69171,GS-6447,IND_0029,node other,4557898.56152,3136979.395993,0
69172,GS-6830,DSO_0111,node other,4552333.562606,3141192.920887,0
69173,IN-0069,BIO_0114,node other,4401230.272327,3282100.705135,0
69174,IN-0833,,node other,4395742.154002,3302528.280698,0
69175,GS-6620,DSO_0096,node other,4420631.029405,3240627.078415,0
69176,GS-0606,BIO_0001,node other,4416439.667716,3248126.417661,0
69177,IN-0068,,node other,4407930.833897,3267423.501824,0
69178,GS-6606,DSO_0094,node other,4401408.813495,3282116.305652,0
69179,GS-6507,DSO_0095,node other,4494780.759882,3173850.810656,0
69180,GS-6607,DSO_0093,node other,4408077.197238,3267429.752448,0
69181,GS-6613,DSO_1079,node other,4420325.444177,3239722.238169,0
69182,GS-6611,DSO_1246,node other,4422046.240197,3235851.810878,0
69183,GS-6427,IND_0304,node other,4529490.550123,3167792.370691,0
69184,GS-6605,DSO_0098,node other,4399498.306523,3288807.020405,0
69185,IN-1426,,node other,4476776.460454,3178946.349853,0
69186,CS-039B,FUEL_0039,node other,4476683.948053,3178947.61131,0
69187,IN-0857,,node other,4476413.396708,3178881.82171,0
69188,IN-1428,,node other,4476493.6269,3178949.196701,0
69189,IN-0081,,node other,4451531.98132,3422691.421024,0
69190,GS-6516,DSO_0099,node other,4449589.719333,3417373.827004,0
69191,GS-6446,IND_0296,node other,4395971.644423,3302523.440195,0
69192,IN-0722,,node other,4395740.811134,3302527.926331,0
69193,GS-4021,DSO_0189,node other,4546067.962919,3066853.657236,0
69194,GS-3993,DSO_0097,node other,4521197.097121,3077866.144949,0
69195,GS-3956,IND_0027,node other,4522623.128804,3080509.530849,0
69196,GS-6622,DSO_1239,node other,4419798.494562,3242203.456279,0
69197,IN-0123,,node other,4465411.208962,3441661.182507,0
69198,IN-0561,,node other,4465601.145676,3443471.638806,0
69199,GS-6514,DSO_0103,node other,4469164.044502,3421851.021624,0
69200,GS-6513,DSO_0102,node other,4465602.09716,3442057.376844,0
69201,GS-6498,DSO_0101,node other,4462748.021534,3441811.898267,0
69202,GS-6500,DSO_1073,node other,4455772.931439,3439048.612801,0
69203,GS-6499,DSO_0100,node other,4454050.180107,3433800.067096,0
69204,GS-6414,BIO_0018,node other,4448343.608399,3408054.578864,0
69205,IN-0070,,node other,4519460.31383,3077930.295486,0
69206,GS-4007,DSO_0087,node other,4504344.646417,3079606.691238,0
69207,IN-0267,,node other,4497250.183741,3077840.976504,0
69208,IN-0323,,node other,4449999.999969044,2940999.9999795402,0
69209,IN-0072,,node other,4439052.209865,2941222.33844,0
69210,IN-0097,,node other,4281327.463128,2967075.876773,0
69211,GS-4316,DSO_0571,node other,4288391.097483,2967310.955787,0
69212,GS-4433,DSO_0086,node other,4286442.393242,2964010.214037,0
69213,GS-4432,DSO_0089,node other,4284954.345451,2963744.5613,0
69214,IN-0518,,node other,4438533.93529,2942467.11361,0
69215,GS-2919,DSO_0088,node other,4412799.999921012,2929499.9999475633,0
69216,IN-0224,,node other,4412497.861631,2929422.729404,0
69217,IN-0435,,node other,4471130.870914,2946941.275056,0
69218,IN-0073,,node other,4470961.091734,2946931.470518,0
69219,GS-3440,IND_0138,node other,4449072.158785,2941592.903211,0
69220,GS-3442,IND_0139,node other,4470916.364311,2946769.334721,0
69221,IN-0436,,node other,4438780.804561,2942342.547849,0
69222,GS-2909,DSO_0141,node other,4438820.647741,2942518.956331,0
69223,IN-1462,,node other,4412012.400359,2929473.472847,0
69224,GS-4568,DSO_0091,node other,4469809.791391,2948483.21042,0
69225,IN-1463,,node other,4412275.883977,2929533.030664,0
69226,CS-0014,FUEL_0013,node other,4412214.34357,2929407.41532,0
69227,IN-0434,,node other,4474944.474067,2947988.598568,0
69228,GS-4706,IND_0024,node other,4469664.497904,2948897.451504,0
69229,GS-4707,IND_0023,node other,4469888.345756,2948624.925352,0
69230,IN-0868,,node other,4476775.563179,3178876.856449,0
69231,GS-6443,IND_0025,node other,4484832.121083,3176984.005412,0
69232,GS-6440,IND_0026,node other,4486202.594037,3180896.114919,0
69233,IN-0076,,node other,4437102.879675,2958355.676962,0
69234,IN-0075,,node other,4437193.192912,2958191.802495,0
69235,IN-0074,,node other,4436818.732949,2954335.705695,0
69236,GS-4498,DSO_0090,node other,4436664.371044,2954303.970195,0
69237,GS-4670,IND_0028,node other,4442505.832733,2968856.43335,0
69238,IN-0497,,node other,4447409.494252,3021978.045287,0
69239,GS-4400,DSO_0092,node other,4445242.532432,3022384.116711,0
69240,GS-4394,DSO_0643,node other,4441510.215428,3034648.537367,0
69241,GS-4656,IND_0020,node other,4557239.924883,2887014.869294,0
69242,GS-4478,DSO_0642,node other,4554913.924989,2890063.137097,0
69243,IN-0065,,node other,4556983.824506,2887017.871777,0
69244,GS-4479,DSO_0084,node other,4556755.076378,2887206.736791,0
69245,GS-4489,DSO_0080,node other,4580687.690033,2859384.44841,0
69246,IN-0489,,node other,4566736.705029,2863055.790502,0
69247,GS-4488,DSO_0079,node other,4573776.853123,2857141.16013,0
69248,GS-4491,DSO_0665,node other,4586031.543983,2853148.316558,0
69249,GS-4396,DSO_0082,node other,4445206.27318,3030641.131359,0
69250,IN-0067,,node other,4447371.137364,3021978.452262,0
69251,GS-4377,DSO_0618,node other,4452923.979046,3025672.978475,0
69252,IN-0066,,node other,4451976.104649,3022833.492192,0
69253,GS-4378,DSO_0081,node other,4452818.693638,3025525.113412,0
69254,GS-4475,DSO_0568,node other,4551182.653974,2877061.971215,0
69255,IN-0060,,node other,4554725.945797,2881575.1109,0
69256,IN-0477,,node other,4551741.376386,2876864.390817,0
69257,GS-4474,DSO_0567,node other,4549185.753649,2876124.675611,0
69258,IN-0467,,node other,4285501.61955,2967259.283328,0
69259,IN-0071,,node other,4285253.483843,2964740.435971,0
69260,GS-4476,DSO_0085,node other,4548306.646809,2886365.88167,0
69261,GS-4630,IND_0236,node other,4561634.605838,2880818.842553,0
69262,GS-4589,IND_0022,node other,4556566.196351,2883022.641252,0
69263,GS-4689,IND_0206,node other,4557225.392006,2884999.09387,0
69264,GS-4631,IND_0021,node other,4561464.27284,2880900.722561,0
69265,IN-0063,,node other,4558067.006542,2881505.488225,0
69266,IN-0062,,node other,4555244.815562,2880594.749004,0
69267,IN-0061,,node other,4555498.765149,2883047.928684,0
69268,IN-0064,,node other,4556509.874499,2882853.893232,0
69269,GS-4593,IND_0204,node other,4556612.517546,2883161.568891,0
69270,GS-4518,DSO_0069,node other,4463336.016132,3003721.695622,0
69271,GS-4519,DSO_0070,node other,4462859.00816,2997561.962524,0
69272,GS-2902,DSO_0071,node other,4221350.661556,3006986.457381,0
69273,GS-4713,IND_0162,node other,4466087.841529,2994415.647536,0
69274,GS-2904,DSO_0425,node other,4221560.6151,3007576.072778,0
69275,IN-0059,,node other,4219305.163061,3003172.990309,0
69276,GS-3414,IND_0131,node other,4218474.025009,2999801.43653,0
69277,GS-3421,IND_0017,node other,4220035.001666,2999867.958773,0
69278,GS-4646,IND_0209,node other,4338823.295842,2953571.012747,0
69279,GS-4645,IND_0016,node other,4338663.124108,2953673.23131,0
69280,GS-2704,DSO_0067,node other,4333610.008944,2963969.418851,0
69281,IN-0055,,node other,4341656.473121,2960812.46241,0
69282,GS-2703,DSO_0520,node other,4331870.787837,2964285.06311,0
69283,IN-0431,,node other,4366402.245478,2948010.845106,0
69284,IN-0423,,node other,4369000.000066665,2946000.000044952,0
69285,IN-0520,,node other,4366915.875497,2948501.466531,0
69286,GS-7231,DSO_0074,node other,4474997.564240708,2819271.589239,0
69287,GS-7232,DSO_0076,node other,4464799.761476,2816494.43312,0
69288,GS-7249,DSO_0077,node other,4456664.444035,2813744.365456,0
69289,GS-7216,DSO_0075,node other,4454579.85547,2817226.745009,0
69290,GS-7257,DSO_0317,node other,4452362.118343,2820919.063436,0
69291,GS-0820,IND_0019,node other,4457121.409802,2811741.619675,0
69292,IN-0231,,node other,4457437.706001,2808670.32105,0
69293,IN-0057,,node other,4579374.99648,2857516.520656,0
69294,GS-4490,DSO_0078,node other,4580417.995169,2853277.502459,0
69295,GS-3472,IND_0018,node other,4215230.023357,2999050.154248,0
69296,IN-0058,,node other,4214581.84868,2998261.061335,0
69297,IN-0358,,node other,4214367.921047,2998195.428173,0
69298,GS-2897,DSO_0426,node other,4213397.637854,2996884.276997,0
69299,GS-3264,TPP_0023,node other,4214589.45677,2998022.619198,0
69300,GS-7227,DSO_0072,node other,4487904.579332707,2829048.031564,0
69301,GS-7291,DSO_0073,node other,4486888.056516708,2828132.042694,0
69302,GS-7292,DSO_0283,node other,4489106.0879357075,2829511.511133,0
69303,GS-4537,DSO_0265,node other,4428080.653224,2991654.015334,0
69304,IN-0505,,node other,4425128.212887,2993852.277608,0
69305,GS-4386,DSO_0602,node other,4421686.523616,2996780.402974,0
69306,GS-4504,DSO_0600,node other,4408334.444828,3000856.862885,0
69307,IN-0506,,node other,4421028.879371,2995721.161463,0
69308,IN-0051,,node other,4421166.837173,2995624.896158,0
69309,GS-4384,DSO_0658,node other,4425115.423497,3000745.380048,0
69310,GS-4651,IND_0013,node other,4423931.141942,3000655.269913,0
69311,GS-4414,DSO_0068,node other,4456137.941441,3012104.306547,0
69312,IN-0052,,node other,4422910.127274,2998905.166184,0
69313,GS-4383,DSO_0058,node other,4423514.731118,2999583.178372,0
69314,IN-0053,,node other,4422378.469356,2999490.024765,0
69315,GS-4538,DSO_0057,node other,4420489.999426,2999091.462586,0
69316,IN-0054,,node other,4460895.650881,3003722.896775,0
69317,GS-4517,DSO_0056,node other,4460604.127347,3006708.86471,0
69318,GS-4683,IND_0035,node other,4451535.719244,3006994.510511,0
69319,GS-4416,DSO_0060,node other,4453787.90601,3008765.661426,0
69320,GS-4583,IND_0012,node other,4451777.736971,3007093.782024,0
69321,IN-0056,,node other,4338032.937965,2954271.461029,0
69322,GS-4288,DSO_0065,node other,4336624.446485,2954802.247828,0
69323,GS-4344,DSO_0064,node other,4341969.023169,2961197.47337,0
69324,GS-4287,DSO_0066,node other,4341980.098403,2961184.617009,0
69325,IN-0140,,node other,4210009.454679,2973528.53131,0
69326,GS-2352,DSO_0421,node other,4221526.739909,2975654.118356,0
69327,IN-0354,,node other,4210010.189723,2973529.294535,0
69328,IN-0355,,node other,4215302.626284,2974888.007789,0
69329,GS-3401,IND_0014,node other,4223884.553254,2976122.317101,0
69330,GS-3402,IND_0015,node other,4214368.808874,2974633.036416,0
69331,GS-4555,DSO_0657,node other,4387756.809364,2980276.876948,0
69332,GS-2355,DSO_0063,node other,4215284.691242,2974900.936901,0
69333,IN-0487,,node other,4422899.966682,2998867.70234,0
69334,GS-4545,DSO_0234,node other,4385214.285909,2988937.623076,0
69335,GS-4385,DSO_0598,node other,4427080.110562,2995822.738005,0
69336,IN-1068,,node other,4134685.369696,3164798.096922,0
69337,IN-0366,,node other,4132719.819337,3164361.13042,0
69338,GS-4558,DSO_0052,node other,4375894.043649,2979268.578067,0
69339,IN-0375,,node other,4153238.025254,3177048.719918,0
69340,IN-0491,,node other,4392651.659333,2976852.115765,0
69341,GS-4548,DSO_0049,node other,4392279.062019,2978193.666422,0
69342,GS-4547,DSO_0051,node other,4394821.647629,2984098.638844,0
69343,GS-4551,DSO_0655,node other,4395368.691502,2965273.959578,0
69344,IN-0049,,node other,4390556.654174,2980483.80966,0
69345,IN-0050,,node other,4390147.829847,2981039.005264,0
69346,GS-4546,DSO_0061,node other,4385941.339884,2985666.161566,0
69347,GS-4554,DSO_0062,node other,4389334.930777,2980586.839745,0
69348,IN-0047,,node other,4383283.704563,2978706.38347,0
69349,GS-4574,DSO_0048,node other,4384318.442206,2978912.12345,0
69350,GS-4552,DSO_0047,node other,4404397.685646,2972413.556762,0
69351,GS-4532,DSO_0050,node other,4397433.777486,2965898.666623,0
69352,GS-4639,IND_0210,node other,4384606.798927,2978897.131077,0
69353,GS-4397,DSO_0083,node other,4454335.933506,3018632.118088,0
69354,GS-4415,DSO_0617,node other,4456175.99051,3012225.122382,0
69355,GS-4676,IND_0193,node other,4459082.177586,3015000.238394,0
69356,GS-4515,DSO_0619,node other,4457512.658531,3015251.232525,0
69357,GS-4407,DSO_0059,node other,4453548.157409,3008771.494488,0
69358,IN-0197,,node other,4449967.489554,3012002.269305,0
69359,GS-4399,DSO_0540,node other,4451789.637691,3006938.869115,0
69360,GS-4375,DSO_0055,node other,4457384.46608,3015160.098374,0
69361,GS-4297,DSO_0653,node other,4384518.149109,2976444.719534,0
69362,GS-4557,DSO_0054,node other,4378145.718751,2980686.329571,0
69363,GS-4556,DSO_0603,node other,4381155.269403,2986556.04354,0
69364,IN-0480,,node other,4452577.649593,3007828.888721,0
69365,IN-0046,,node other,4378009.21777,2980249.530219,0
69366,IN-0176,,node other,4372396.977143,2978642.528964,0
69367,GS-4351,DSO_0247,node other,4352478.218739,2976123.122214,0
69368,GS-4299,DSO_0053,node other,4383317.744734,2977703.338234,0
69369,IN-0382,,node other,4153604.136122,3177043.681612,0
69370,IN-1414,,node other,4153504.686836,3177183.142508,0
69371,IN-0045,,node other,4105120.01504,3269724.425812,0
69372,GS-1841,DSO_0466,node other,4203078.055391,3121857.027808,0
69373,IN-0039,,node other,4106013.010189,3270426.577379,0
69374,GS-3270,TPP_0027,node other,4131861.945111,3280232.419321,0
69375,GS-4061,DSO_0045,node other,4116021.891795,3273557.564178,0
69376,IN-1818,,node other,4129730.853049,3274381.469771,0
69377,IN-1817,,node other,4129765.877998,3275194.464334,0
69378,GS-3155,DSO_0043,node other,4116798.039154,3130574.661708,0
69379,IN-0399,,node other,4122450.889024,3236965.18022,0
69380,IN-0278,,node other,4129960.408385,3274746.669542,0
69381,GS-2074,DSO_0044,node other,4117490.160627,3129930.190147,0
69382,IN-0048,,node other,4399882.087656,2965217.120882,0
69383,GS-4435,DSO_0046,node other,4404948.404256,2962806.348742,0
69384,GS-3418,IND_0124,node other,4118433.031319,3160840.616079,0
69385,GS-3417,IND_0123,node other,4118856.034169,3161069.592365,0
69386,IN-0350,,node other,4118853.864016,3161340.953812,0
69387,GS-1839,DSO_0037,node other,4200192.913144,3123764.916157,0
69388,IN-0041,,node other,4201553.335223,3121067.492629,0
69389,IN-1485,,node other,4198111.033458,3125297.968317,0
69390,GS-1842,DSO_0038,node other,4202064.057677,3117392.069797,0
69391,GS-1837,DSO_0039,node other,4201874.547934,3117723.659102,0
69392,GS-2267,IND_0403,node other,4204224.998748,3117563.603355,0
69393,GS-1840,DSO_0042,node other,4202467.406532,3120998.684095,0
69394,IN-0040,,node other,4117209.586132,3130592.823123,0
69395,GS-3154,DSO_0040,node other,4117568.171642,3131572.005279,0
69396,IN-0357,,node other,4118584.41192,3133428.454829,0
69397,GS-3437,IND_0136,node other,4107267.212316,3151366.513374,0
69398,CS-008B,FUEL_0032,node other,4153506.759766,3177335.265012,0
69399,CS-008A,FUEL_0029,node other,4153337.788202,3177337.539242,0
69400,IN-1779,,node other,4153742.539465,3177317.309302,0
69401,CS-019B,FUEL_0022,node other,4198342.555782,3330700.024951,0
69402,IN-0288,,node other,4198723.244251,3330522.015674,0
69403,IN-0293,,node other,4198349.311736,3330546.453764,0
69404,IN-0405,,node other,4198118.22753,3330690.321946,0
69405,IN-0038,,node other,4130101.51825,3273088.671946,0
69406,GS-3473,IND_0010,node other,4130116.261625,3273008.58215,0
69407,IN-1363,,node other,4198308.151126,3330857.855494,0
69408,IN-1360,,node other,4198312.156032,3330975.755271,0
69409,GS-2509,DSO_0035,node other,4118222.421266,3161154.4005,0
69410,IN-0033,,node other,4117809.418858,3162293.378292,0
69411,IN-1634,,node other,4129442.463977,3274758.410973,0
